0.78470405 0.77502529 0.81490248 0.90303001 1.01724297 1.12516829 1.20007198 1.22690242 1.19926132 1.12123935 1.01585353 0.92417047 0.88839160 0.93502612 1.06516026 1.24533867 1.41346637 1.51577446 1.53414311 1.47073146 1.32864343 1.12239541 0.89602472 0.70661654 0.59031312 0.55693585 0.60491674 0.72765420 0.90333362 1.08258428 1.20169816 1.22016026 1.14084129 1.00056117 0.84910710 0.72847091 0.66383926 0.66821165 0.74820505 0.89899039 1.08922275 1.25909911 1.35135514 1.34285211 1.24561645 1.09602606 0.94112275 0.81804508 0.74128575 0.70635864 0.69947531 0.70474686 0.70903559 0.70630195 0.70047016 0.70443803 0.73524507 0.80730542 0.92410661 1.07007784 1.21150890 1.31189402 1.34640342 1.30265335 1.18215633 1.01290449 0.84909811 0.74212753 0.71908223 0.78704850 0.93674621 1.13169279 1.30616444 1.39646555 1.37217091 1.23704504 1.02796965 0.81097370 0.64877918 0.57371414 0.59670887 0.72340861 0.94612695 1.21502291 1.44326452 1.57286699 1.60043641 1.53490096 1.37700066 1.14940553 0.91718565 0.74646940 0.66305231 0.65909290 0.71119631 0.78728259 0.85238049 0.88084662 0.86683105 0.82528407
0.88145568 0.79733919 0.76013747 0.77853658 0.84173765 0.92686556 1.00738172 1.05945295 1.06653675 1.02557980 0.95353637 0.88533671 0.85992857 0.90480467 1.02503637 1.19382071 1.35666877 1.46356221 1.49576556 1.45434544 1.34006663 1.15892623 0.94269825 0.74450801 0.60727683 0.54904078 0.57375411 0.68104256 0.85871434 1.06444085 1.22891989 1.29801470 1.26467674 1.15849787 1.02267807 0.89769921 0.81303507 0.78697725 0.82914383 0.93733735 1.08766034 1.23236794 1.32131938 1.32972517 1.26507631 1.15806314 1.04762647 0.96350621 0.91626766 0.89951853 0.89773499 0.89376462 0.87535924 0.84114741 0.80355290 0.78514834 0.80989551 0.89396905 1.03636443 1.21075120 1.37186226 1.47991855 1.51399256 1.46147437 1.31521431 1.09878386 0.87944363 0.72652957 0.67340412 0.72577695 0.87428025 1.08393646 1.28563135 1.40736423 1.41268101 1.29945473 1.09499332 0.86210092 0.67340668 0.57225232 0.57287643 0.68019130 0.88809094 1.15193870 1.38590025 1.52448744 1.55758921 1.49372702 1.33751849 1.11641337 0.89755346 0.74674569 0.69093205 0.72477062 0.82371529 0.94679496 1.04635264 1.08815314 1.06252931 0.98299525
1.00245358 0.84422140 0.73345018 0.68932111 0.70743805 0.77059708 0.85447496 0.93020850 0.97058760 0.96136246 0.91079795 0.84864200 0.81288213 0.83349888 0.92148487 1.06170886 1.21395641 1.33345696 1.39507335 1.39246378 1.32286563 1.18602159 1.00021154 0.80834243 0.65700278 0.57511885 0.57512686 0.66252588 0.83262273 1.05113777 1.24826061 1.35974512 1.37012540 1.30366506 1.19584292 1.07904480 0.97968180 0.91851874 0.90990770 0.95750755 1.04761447 1.14787276 1.22048471 1.24299396 1.21825056 1.16887979 1.12322399 1.10078464 1.10490446 1.12483896 1.14268495 1.14021946 1.10504433 1.03790451 0.95824479 0.89969055 0.89550976 0.96510457 1.10477913 1.28183715 1.44530513 1.55484942 1.59198733 1.54219050 1.38879563 1.14734538 0.89220335 0.70681532 0.62958219 0.66459716 0.80296099 1.01466652 1.23371921 1.38379204 1.42253532 1.34243238 1.15954261 0.92544489 0.71630562 0.58774471 0.56005407 0.63724487 0.81358126 1.05291903 1.27902684 1.42171903 1.45835748 1.39370132 1.24059200 1.03701229 0.85024352 0.73925397 0.72907770 0.81650889 0.97312794 1.14407785 1.26987009 1.31665572 1.27782519 1.16327928
1.11268842 0.89764529 0.72895260 0.63865149 0.62698487 0.67940280 0.77315769 0.87539579 0.94770982 0.96262310 0.91909700 0.84386912 0.77763878 0.75556857 0.79503379 0.89222471 1.02329867 1.15349870 1.25269377 1.30262874 1.29211708 1.21409822 1.07427150 0.90162891 0.74148621 0.63423144 0.60419628 0.66371835 0.81388519 1.02878561 1.24355901 1.38813710 1.43794220 1.41173267 1.33861669 1.24093421 1.13578655 1.04116590 0.97619449 0.95378242 0.97254578 1.01566661 1.05960285 1.08810393 1.10108736 1.11223208 1.13814798 1.18665240 1.25139971 1.31552854 1.35968523 1.36692131 1.32467093 1.23161622 1.10921379 1.00102342 0.95170008 0.98619456 1.10169419 1.26566800 1.42658033 1.54107684 1.58637848 1.54381017 1.39216475 1.14385356 0.87592552 0.67700694 0.58669450 0.60788055 0.73304991 0.93894039 1.16723657 1.34134374 1.41329522 1.37065994 1.21953078 0.99626204 0.77353005 0.61839696 0.56026091 0.60343993 0.74105480 0.94388935 1.14834331 1.28520971 1.32057977 1.25447715 1.10846997 0.93030685 0.78406709 0.71963973 0.75979426 0.90229540 1.11073677 1.31359749 1.44669621 1.48900182 1.44311794 1.31190618
1.18454833 0.93818510 0.73439486 0.61829789 0.59520760 0.65290604 0.76944991 0.90636398 1.01175550 1.04423857 0.99497997 0.89033303 0.77762925 0.70103477 0.68466437 0.73210218 0.83204556 0.96258062 1.09579818 1.20330033 1.26057508 1.25012985 1.16619728 1.02314658 0.85936606 0.72400129 0.65607648 0.67719776 0.79359641 0.98775181 1.20512532 1.37533502 1.46249671 1.47557887 1.43745761 1.36261108 1.25824341 1.13637793 1.01946216 0.93106773 0.88248399 0.86952814 0.87998797 0.90417814 0.94154248 0.99952704 1.08557082 1.19715974 1.31755919 1.42253911 1.49169627 1.51120800 1.46930718 1.36048050 1.20350492 1.04846445 0.95090573 0.94214827 1.02271923 1.16547931 1.32311799 1.44787778 1.50674169 1.47461623 1.33128520 1.09270939 0.83476817 0.64136988 0.54960601 0.56261897 0.67563774 0.87249542 1.10436960 1.29755405 1.39937961 1.39283060 1.27647430 1.07154476 0.84192807 0.66335894 0.57658591 0.58845696 0.69032790 0.85608716 1.03194294 1.15346022 1.18143212 1.11314074 0.97644622 0.82396415 0.71413332 0.68894857 0.76972692 0.95419084 1.19692811 1.41276920 1.53999072 1.57439551 1.52823242 1.39753213
1.21101190 0.95454129 0.73827909 0.61624142 0.59889943 0.67759291 0.83061509 1.01036966 1.14865649 1.19281038 1.13043514 0.98828457 0.82089741 0.68473057 0.61241872 0.61152622 0.67685744 0.79702517 0.95235991 1.11151297 1.23624328 1.29442960 1.26918952 1.16236025 1.00113069 0.83717528 0.72445605 0.69711337 0.76712527 0.92456459 1.12869422 1.31587479 1.43929134 1.49190945 1.48695397 1.43324285 1.33215850 1.19163728 1.03671743 0.89992874 0.80238866 0.74767787 0.72954092 0.74202953 0.78516044 0.86427000 0.98338720 1.13536219 1.29656631 1.43518801 1.52685056 1.55815442 1.51790295 1.39827351 1.21632447 1.02633535 0.89052914 0.84333164 0.88759367 1.00332162 1.15212465 1.28622087 1.36252430 1.34828282 1.22582698 1.01553905 0.78679505 0.61267784 0.52732576 0.53659254 0.63981820 0.82731081 1.05922601 1.26630733 1.39244765 1.41637523 1.33155339 1.14714406 0.91632678 0.71986280 0.61019686 0.59887080 0.67598678 0.81514591 0.96678188 1.07063053 1.08716337 1.01368528 0.88166178 0.74482742 0.65640811 0.65290077 0.75461306 0.95970526 1.21864060 1.43958332 1.56283559 1.59362241 1.54983986 1.42449465
1.19863849 0.94456618 0.73324243 0.62096206 0.62208794 0.73235320 0.92890155 1.15089007 1.31404312 1.36300019 1.28861141 1.11533816 0.89850903 0.70615080 0.58245533 0.53885109 0.57174724 0.67554920 0.83987328 1.03737600 1.22038776 1.34030874 1.36893408 1.29949734 1.14742520 0.95943929 0.80042874 0.71919958 0.73485457 0.84313573 1.01658508 1.20473369 1.35638880 1.44627095 1.47264758 1.43825565 1.34353658 1.19751947 1.02797646 0.87131279 0.75211614 0.67644936 0.63997698 0.63809835 0.67129588 0.74497591 0.86413079 1.02381535 1.20135876 1.36128183 1.47204157 1.51447403 1.47545734 1.34834539 1.15327644 0.94737770 0.79267810 0.72118673 0.73559707 0.82208610 0.95351806 1.08944597 1.18378971 1.19757833 1.11231349 0.94663895 0.75809793 0.60826701 0.53090881 0.53719838 0.63147659 0.80935737 1.03824499 1.25358840 1.39696560 1.44297878 1.38173576 1.21492367 0.98698400 0.78060433 0.65778189 0.63560044 0.70387080 0.83364210 0.97391885 1.06529314 1.06982899 0.98643154 0.84851224 0.71035547 0.62288658 0.61946738 0.71907428 0.92164140 1.18178451 1.40913511 1.53999754 1.57596077 1.53477759 1.41079630
1.15585596 0.91170943 0.71665597 0.62344375 0.64846391 0.79137593 1.02623042 1.27745208 1.45046699 1.49812685 1.42034998 1.23586272 0.99013908 0.75547687 0.58912990 0.50953335 0.51410819 0.59944171 0.76206697 0.98183613 1.20774806 1.37662226 1.44880038 1.41245636 1.27442148 1.07187933 0.87344168 0.74118356 0.70228004 0.75585435 0.88320664 1.04847433 1.20610456 1.31968981 1.37175244 1.35738719 1.27855280 1.14876919 0.99677186 0.85539909 0.74512959 0.67020553 0.62651027 0.61043034 0.62333604 0.67152507 0.76222491 0.89587848 1.05758990 1.21614786 1.33554701 1.38749442 1.35387505 1.23050033 1.04213603 0.84451038 0.69264683 0.61316314 0.60841511 0.66981115 0.78077625 0.91232146 1.02330095 1.07216791 1.03518923 0.92179834 0.77465153 0.64580445 0.57166111 0.57081839 0.65312347 0.81824532 1.03901295 1.25547435 1.40775985 1.46592228 1.41745086 1.26156809 1.03904265 0.83279143 0.70998476 0.69210624 0.76930654 0.90845804 1.05245991 1.13972089 1.13478621 1.03841158 0.88400936 0.72697210 0.62007463 0.59632695 0.67281614 0.85142083 1.09748859 1.33081834 1.48017278 1.53097868 1.49388711 1.36735325
1.09057465 0.86362443 0.69105948 0.61916267 0.66503762 0.83114346 1.08839055 1.35103790 1.52242940 1.56789368 1.49720758 1.32355914 1.07643375 0.82141387 0.62516640 0.51652859 0.49642591 0.56235933 0.71457079 0.93980661 1.18935793 1.39115284 1.49483446 1.48451380 1.36255677 1.15721173 0.93425951 0.76344096 0.67891503 0.68167415 0.75651156 0.87778840 1.01098183 1.12121125 1.18411031 1.18962108 1.14097301 1.05410092 0.95375222 0.86255165 0.79109907 0.73817511 0.69836082 0.66924817 0.65447759 0.66293631 0.70513202 0.78717235 0.90359506 1.03327467 1.14364728 1.20156384 1.18333108 1.08387664 0.92654051 0.75852714 0.62472715 0.54806337 0.53314965 0.57694884 0.67161424 0.79913346 0.92652035 1.01256739 1.02646053 0.96473266 0.85429835 0.73873084 0.65846935 0.64122534 0.70319904 0.84739920 1.05089201 1.25860529 1.41007135 1.46989810 1.42287899 1.27042523 1.05563870 0.86065641 0.75220701 0.75355592 0.85526905 1.01877958 1.17786679 1.26824716 1.25915914 1.15286797 0.97873807 0.79143110 0.64930916 0.58924724 0.62694408 0.76459513 0.97943664 1.20856991 1.37776100 1.45027417 1.42247607 1.29655380
1.01586681 0.81351619 0.66480974 0.61001838 0.66666129 0.83929851 1.09911378 1.35999423 1.52878844 1.57803720 1.52307793 1.37485657 1.14914394 0.89706188 0.68623077 0.55592117 0.51375046 0.55872594 0.69216842 0.90552065 1.15652301 1.37272580 1.49600600 1.50500636 1.39998453 1.20430450 0.97760676 0.78915368 0.67608927 0.64063440 0.66846801 0.73894707 0.82721771 0.90772948 0.96113799 0.97971453 0.96834736 0.94144358 0.91566783 0.90050853 0.89318451 0.88264716 0.85889678 0.81968950 0.77189662 0.72951805 0.70942140 0.72496011 0.77944053 0.86225004 0.94960290 1.01082413 1.01885697 0.96220584 0.85360578 0.72610140 0.61511077 0.54361064 0.52178038 0.55324222 0.63742103 0.76472229 0.90920219 1.03061424 1.09165701 1.07669068 0.99763042 0.88826078 0.79152170 0.74527853 0.77396244 0.88441025 1.05757789 1.24390385 1.38346833 1.43503798 1.38075445 1.22776411 1.02519170 0.85211037 0.76940762 0.79961642 0.93385944 1.12806847 1.30660305 1.40446138 1.39862390 1.29295425 1.10775877 0.89088442 0.70671205 0.60119377 0.59155446 0.67870813 0.84797978 1.05536423 1.23354352 1.32846690 1.31830761 1.20470298
